csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,avg_head_count,avg_hourly_wage,avg_shift_lead,2023_rev,avg_days_between_shifts,total_head_count,year_quarter_comp_start
"Las Vegas-Henderson, NV",7914,Finesse Catering and Events,,,,Food Services,2.0000,20,55.5000,,,4,
"Salt Lake City-Provo-Orem, UT",7931,HarvestRight,605,661,0.9153,Warehouse,3.3318,14,5.0515,21363.54,0.5268,713,2023Q3
All Other Markets Combined,7932,L&L cleaning services LLC,3,4,0.7500,Janitorial,1.3333,16,2.6667,28.68,52.0000,4,2023Q3
"Dallas-Fort Worth, TX-OK",7936,Temple Fork Outfitters,15,16,0.9375,Warehouse,2.8000,16.6,1.4000,522.81,1.0000,14,2023Q3
All Other Markets Combined,7937,Morris Properties Investments,,,,Construction,,,11.0000,,,,
All Other Markets Combined,7938,J.Spice,7,7,1.0000,Hospitality,1.2000,17.3,0.6667,386.97,16.6667,6,2023Q3
"Dallas-Fort Worth, TX-OK",7941,Deliverzen,1,1,1.0000,Warehouse,1.0000,14,1.5000,26.6,,1,2023Q3
All Other Markets Combined,7942,A1 Detailing Services,,,,Janitorial,1.0000,20,3.0000,,,1,
All Other Markets Combined,7952,Ashmore Acres LLC,3,5,0.6000,Construction,2.5000,17,13.2500,75.87,1.0000,5,2023Q3
"Dallas-Fort Worth, TX-OK",7954,Sullivan Law Offices,51,51,1.0000,Office Admin,1.0000,15.333333333333334,4.1042,2166.47,2.2326,45,2023Q3
All Other Markets Combined,7959,Rescom Products,10,10,1.0000,Warehouse,5.0000,25,12.2500,165.69,41.0000,10,2023Q3
"Dallas-Fort Worth, TX-OK",7960,Avara,4,4,1.0000,Warehouse,2.0000,15,4.6667,85.64,1.0000,4,2023Q3
"Las Vegas-Henderson, NV",7963,International Special Attractions ,26,34,0.7647,Entertainment,4.2560,15,63.5489,694.95,1.5000,1962,2023Q4
"Dallas-Fort Worth, TX-OK",7974,Elevated Trading,125,148,0.8446,Warehouse,2.8824,15,4.2000,5250.15,1.5000,147,2023Q3
All Other Markets Combined,7982,The Patch Boys of Cook County,2,3,0.6667,Construction,1.5000,18,2.0000,115.2,29.0000,3,2023Q3
"Dallas-Fort Worth, TX-OK",7983,True Handyman Services ,1,1,1.0000,Construction,1.0000,20,1.0000,63,,1,2023Q3
All Other Markets Combined,7989,Sofea Building Solutions ,13,14,0.9286,Janitorial,1.9000,16.3,9.3429,262.88,2.0000,19,2023Q4
All Other Markets Combined,7990,Mid America Festivals ,187,734,0.2548,Events,20.8571,13,16.1489,7444.14,1.2647,730,2023Q3
All Other Markets Combined,7992,JSJ Homes Inc,5,5,1.0000,Construction,1.2500,13,4.7143,87.36,16.6667,5,2023Q3
"Dallas-Fort Worth, TX-OK",7993,Cosphones,2,4,0.5000,Warehouse,2.0000,15,1.5000,85.91,1.0000,4,2023Q3
All Other Markets Combined,7994,FireBOSS of Texas LLC. ,2,2,1.0000,Construction,1.0000,14,4.7500,81.79,0.0000,2,2023Q3
All Other Markets Combined,8009,Cazlinns Kombuis,,,,Food Services,2.0000,20,12.0000,,,2,
All Other Markets Combined,8011,JanClean cleaning systems Inc ,1,1,1.0000,Janitorial,1.0000,15,2.3333,10.5,,1,2023Q4
All Other Markets Combined,8024,Sodexo Magic - Perdue Medical Center,41,41,1.0000,Food Services,1.0000,16.347826086956523,8.5636,1427.12,2.4000,46,2023Q3
All Other Markets Combined,8026,TNT Baked Potatoes,5,5,1.0000,Food Services,1.0000,17.4,15.4286,139.97,3.2500,5,2023Q4
All Other Markets Combined,8029,"JM Squared, LLC",5,6,0.8333,Construction,2.0000,17,2.0000,189.53,14.5000,6,2023Q4
All Other Markets Combined,8030,Lee Building Products,51,62,0.8226,Manufacturing,1.5455,17,9.7333,2131.46,1.4324,68,2023Q3
"Dallas-Fort Worth, TX-OK",8035,Alliance Exposition Services - Dallas,332,412,0.8058,Events,4.0583,17.058252427184467,5.2054,11825.7,0.8367,418,2023Q3
"Las Vegas-Henderson, NV",8038,FHYINC,4,4,1.0000,Retail,1.2000,13.8,3.6000,104.16,2.0000,6,2023Q3
All Other Markets Combined,8039,Lindfast Solutions Group-Illinois,7,7,1.0000,Warehouse,1.0000,17,7.4615,321.3,2.3333,8,2023Q3
"Salt Lake City-Provo-Orem, UT",8041,Village on Main Street Apartments,40,40,1.0000,Real Estate,1.0000,15.693877551020408,4.4795,1034.61,2.4737,49,2023Q3
"Dallas-Fort Worth, TX-OK",8044,Sapphire Banquet & Conference Center,2,3,0.6667,Hospitality,3.0000,15,1.0000,22.5,,3,2023Q3
All Other Markets Combined,8045,Grupo Eulen - Tampa,22,23,0.9565,Janitorial,1.2308,16.826923076923077,13.7982,615.79,4.3810,64,2023Q3
"Dallas-Fort Worth, TX-OK",8057,P&D's Mobile RVService,,,,Construction,1.0000,20,5.0000,,,1,
All Other Markets Combined,8058,Magna Tech Electronic Company Inc,,,,Warehouse,,,5.5556,,,,
"Dallas-Fort Worth, TX-OK",8060,PW Technology Consulting LLC dba Introl,8,10,0.8000,Technology,1.6667,18.333333333333332,9.0000,355.02,15.6000,10,2023Q3
"Dallas-Fort Worth, TX-OK",8061,JDM Janitorial Inc ,3,3,1.0000,Janitorial,1.0000,13,0.7500,72.81,28.0000,3,2023Q3
"Salt Lake City-Provo-Orem, UT",8064,Taher,15,15,1.0000,Hospitality,1.0000,17,8.7647,708.97,5.0000,16,2023Q3
All Other Markets Combined,8076,"Set In Stone Home Improvement, LLC",15,23,0.6522,Construction,5.5000,15,1.3333,514.15,2.6667,22,2023Q3
All Other Markets Combined,8077,Junk Shot of West San Antonio,8,9,0.8889,Janitorial,1.1000,17.3,15.7778,200.34,4.7143,11,2023Q3
All Other Markets Combined,8079,Tidy Homes Pro,,,,Janitorial,,,3.0000,,,,
All Other Markets Combined,8090,Olive Leaf Staging,4,4,1.0000,Real Estate,1.0000,17,1.6000,107.88,8.6667,4,2023Q3
All Other Markets Combined,8096,Garden City Events ,35,45,0.7778,Events,3.0625,28.5625,49.7647,920.71,6.2308,49,2023Q3
All Other Markets Combined,8097,Alliance Exposition Services/ ViginiaDC - OM - TH,78,86,0.9070,Events,3.5909,19.09090909090909,5.0833,2038.28,3.1000,79,2023Q3
All Other Markets Combined,8100,"Revart, LLC",1,1,1.0000,Retail,1.0000,15,3.0000,10.2,,1,2023Q3
All Other Markets Combined,8109,American mattress ,3,3,1.0000,Warehouse,1.0000,15,1.5000,81.36,3.5000,3,2023Q3
All Other Markets Combined,8118,Superior 3rd Party Logistics - Minnesota,,,,Warehouse,,,3.0000,,,,
"Dallas-Fort Worth, TX-OK",8119,Global Tobacco LLC,7,7,1.0000,Manufacturing,1.1667,16,19.4324,267.11,1.2000,7,2023Q3
All Other Markets Combined,8120,Superior 3rd Party Logistics - Nashville,,,,Warehouse,,,3.0000,,,,
All Other Markets Combined,8121,RWC Idealease,9,11,0.8182,Delivery,1.8333,18,2.1667,521.78,1.0000,11,2023Q3
All Other Markets Combined,8128,Gathering Pointe Venue & Catering,1,1,1.0000,Food Services,1.0000,15,2.0000,33,,1,2023Q4
"Dallas-Fort Worth, TX-OK",8137,ABGI,37,40,0.9250,Warehouse,3.1667,17.5,6.8462,1471.75,6.9091,38,2023Q3
All Other Markets Combined,8142,Mirror Booth Co.,1,1,1.0000,Entertainment,1.0000,19,18.0000,37.04,,1,2023Q3
All Other Markets Combined,8151,"Reliant Contents, LLC",1,1,1.0000,Construction,1.0000,18,3.0000,69.3,,1,2023Q3
All Other Markets Combined,8175,Fiesta Guadalajara,1,1,1.0000,Food Services,1.0000,20,2.0000,80.96,,1,2023Q3
All Other Markets Combined,8176,Michigan Window & Door,13,14,0.9286,Warehouse,1.1538,17,3.0667,594.98,2.9091,15,2023Q3
All Other Markets Combined,8194,TLF Apparel,45,47,0.9574,Warehouse,4.9302,16,25.3696,1716.02,1.5556,212,2023Q3
"Dallas-Fort Worth, TX-OK",8195,Verdi Commerce,5,5,1.0000,Warehouse,1.0000,17,4.8333,239.81,1.0000,5,2023Q3
"Salt Lake City-Provo-Orem, UT",8207,J&B 360 Booth,,,,Entertainment,,,2.0000,,,,
All Other Markets Combined,8227,D Cafe and Catering LLC ,,,,Food Services,1.0000,10,28.7500,,,1,
All Other Markets Combined,8236,North Star Roof De-Icing,13,13,1.0000,Construction,1.3000,23,3.8000,896.15,10.5000,13,2023Q3
All Other Markets Combined,8243,Miami Q Catering,6,6,1.0000,Food Services,1.0000,17.5,2.0000,160.59,12.8000,6,2023Q3
All Other Markets Combined,8255,Pinnacle Production Group,,,,Events,,,4.0000,,,,
All Other Markets Combined,8258,Maud Borup - Plymouth,93,103,0.9029,Manufacturing,3.4286,17,8.4242,4020.75,1.8148,96,2023Q3
"Dallas-Fort Worth, TX-OK",8266,"Brite Fulfillment Solutions, LLC",33,35,0.9429,Warehouse,1.3750,15.5,7.8571,1282.71,1.6522,33,2023Q3
All Other Markets Combined,8267,Blue Kangaroo Packoutz of Southwest ID,15,16,0.9375,Warehouse,1.1429,17,5.7500,582.84,3.6923,16,2023Q3
"Dallas-Fort Worth, TX-OK",8272,"Johnson Drilling, Inc",1,1,1.0000,Construction,1.0000,17,4.2000,28.99,,1,2023Q3
All Other Markets Combined,8279,Quick Restore,14,21,0.6667,Construction,2.3750,17,7.0000,698.3,11.7143,19,2023Q3
All Other Markets Combined,8280,Gentle Bens,,,,Food Services,,,2.0000,,,,
All Other Markets Combined,8286,Wholesale Home Decor,5,5,1.0000,Warehouse,2.5000,17,1.6667,172.12,1.0000,5,2023Q3
All Other Markets Combined,8290,Speed Clean Services,150,182,0.8242,Janitorial,4.2143,14.666666666666666,2.7600,5552.59,1.7805,177,2023Q3
All Other Markets Combined,8291,Maud Borup - Delafield,15,18,0.8333,Manufacturing,3.4000,16,8.8571,759.37,0.7500,17,2023Q3
All Other Markets Combined,8292,GOHUNT,86,94,0.9149,Warehouse,3.0333,15,2.1333,4272.34,2.1724,91,2023Q3
"Dallas-Fort Worth, TX-OK",8298,Uni Uni,27,37,0.7297,Warehouse,3.8889,15,1.7368,440.3,0.2500,35,2023Q3
"Dallas-Fort Worth, TX-OK",8300,F.O.H. Events,13,17,0.7647,Entertainment,5.6667,20,13.2000,510.04,1.5000,17,2023Q3
All Other Markets Combined,8302,Danny’s Bar-B-Que,,,,Food Services,1.0000,15,0.0000,,,1,
"Salt Lake City-Provo-Orem, UT",8304,AIM Wholesale,,,,Warehouse,,,4.0000,,,,
All Other Markets Combined,8308,D’egg diner,7,7,1.0000,Food Services,1.0000,14.857142857142858,2.5000,299.27,11.5000,7,2023Q3
All Other Markets Combined,8310,The Grounds Guys of Orland Park,,,,Construction,,,2.5000,,,,
All Other Markets Combined,8313,BaQ-Bone BBQ ,4,5,0.8000,Food Services,1.1429,17,5.1818,48.63,17.6667,8,2023Q3
All Other Markets Combined,8314,Dos Mondos,5,5,1.0000,Manufacturing,1.6667,18,1.7500,199.16,28.0000,5,2023Q3
All Other Markets Combined,8319,Zio Peppe,5,5,1.0000,Food Services,1.0000,17,0.8000,178.48,0.0000,5,2023Q3
All Other Markets Combined,8321,"Integra cleaning & maintenance, inc",9,10,0.9000,Janitorial,2.0000,20.5,0.6000,383.6,0.5000,10,2023Q3
All Other Markets Combined,8322,National Multiple Sclerosis Society,8,10,0.8000,Events,2.2500,25,17.0000,146.14,1.6667,9,2023Q3
"Salt Lake City-Provo-Orem, UT",8324,Busath Films,,,,Events,,,1.0000,,,,
All Other Markets Combined,8328,Anu Flava,,,,Food Services,,,5.0000,,,,
All Other Markets Combined,8342,Hope Media Group - Dallas/Fortworth,17,18,0.9444,Events,8.5000,20,32.5000,495.21,0.0000,17,2023Q4
All Other Markets Combined,8344,Grupo Eulen - MIAMI,3,3,1.0000,Janitorial,1.0000,16.025999450683592,35.2889,85.64,7.5000,20,2023Q4
All Other Markets Combined,8347,Twisted Eggroll,19,20,0.9500,Food Services,1.0526,16,2.3636,863.7,1.3333,20,2023Q3
All Other Markets Combined,8350,Peppers Food Service,,,,Warehouse,,,1.5000,,,,
"Dallas-Fort Worth, TX-OK",8355,Digital Seat Media,37,38,0.9737,Technology,10.3333,20,1.3333,1410.01,21.5000,31,2023Q3
"Salt Lake City-Provo-Orem, UT",8372,Ion Solar,,,,Sales,,,5.0000,,,,
All Other Markets Combined,8374,Fuku,177,194,0.9124,Food Services,6.0606,15.727272727272727,1.8947,6547.35,2.2581,200,2023Q3
All Other Markets Combined,8377,Pearsons luggage ,4,4,1.0000,Warehouse,2.0000,16,1.0000,152.6,,2,2023Q4
"Las Vegas-Henderson, NV",8385,Las Vegas Motor Speedway,37,37,1.0000,Events,3.3636,19,15.7857,1863.84,1.4000,37,2023Q4
All Other Markets Combined,8403,auramma,44,44,1.0000,Retail,2.2000,17,2.6500,1829.45,1.5263,44,2023Q3
"Dallas-Fort Worth, TX-OK",8407,Country Ridge Cottage,,,,Events,,,25.0000,,,,
"Dallas-Fort Worth, TX-OK",8413,Invest in DFW Commercial Real Estate,,,,Real Estate,,,3.0000,,,,
"Salt Lake City-Provo-Orem, UT",8420,Gigi Pip,44,47,0.9362,Warehouse,2.0952,15,6.8387,1700.92,3.1500,44,2023Q3
All Other Markets Combined,8438,Ciccarellis Sports Club & Eatery,4,4,1.0000,Food Services,1.0000,14.4,2.4286,107,4.3333,5,2023Q3
All Other Markets Combined,8441,Crafty Holiday Helper,25,33,0.7576,Retail,3.6667,15.666666666666666,3.6429,576.83,1.3750,33,2023Q3
All Other Markets Combined,8448,Tony’s Hauling & Junk Removal LLC,1,1,1.0000,Construction,1.0000,18,1.8571,16.3,,1,2023Q4
All Other Markets Combined,8451,Absolute Rentals,4,5,0.8000,Events,1.5000,17,9.0000,108.3,5.0000,6,2023Q3
"Salt Lake City-Provo-Orem, UT",8461,QX Logistix,,,,Warehouse,,,1.5000,,,,
"Salt Lake City-Provo-Orem, UT",8472,McLane Global Logistics,,,,Warehouse,,,2.0000,,,,
"Salt Lake City-Provo-Orem, UT",8475,LR Dynamics,4,4,1.0000,Manufacturing,1.5000,17.5,9.6667,245.62,2.0000,3,2023Q3
All Other Markets Combined,8477,"Java Master International, LLC",,,,Manufacturing,,,13.0000,,,,
All Other Markets Combined,8482,Accuprint,5,6,0.8333,Manufacturing,3.0000,15.5,1.0000,248.12,1.0000,6,2023Q3
"Salt Lake City-Provo-Orem, UT",8483,Tilted Cup,,,,Food Services,,,4.0000,,,,
All Other Markets Combined,8488,"Aresco of Tidewater, LLC",10,11,0.9091,Construction,1.1000,14,2.5000,357.7,2.0000,11,2023Q3
All Other Markets Combined,8490,Wood U Imagine,2,2,1.0000,Sales,1.0000,15,21.5000,36,1.0000,2,2023Q3
All Other Markets Combined,8497,DPA Enterprizes LLC,,,,Janitorial,,,3.8000,,,,
All Other Markets Combined,8499,Koger LLC,10,16,0.6250,Hospitality,2.1000,15.6,12.4167,338.78,10.2500,21,2023Q3
All Other Markets Combined,8518,Environmental Cleaning,10,10,1.0000,Janitorial,1.0000,11.25,8.3421,121.18,0.8889,12,2023Q3
"Las Vegas-Henderson, NV",8532,Frooogs,99,123,0.8049,Entertainment,3.6667,16.435897435897434,2.2500,4617.77,1.8621,143,2023Q3
All Other Markets Combined,8548,Fisher power washing services ,11,11,1.0000,Janitorial,1.0000,15,3.1905,354.87,2.1111,13,2023Q3
All Other Markets Combined,8550,JTM Group,11,11,1.0000,Warehouse,1.0000,16,8.7273,479.85,1.4000,11,2023Q4
All Other Markets Combined,8552,REVELxp,14,22,0.6364,Events,3.6667,20,4.0000,481.1,12.2000,22,2023Q3
All Other Markets Combined,8553,Rise of the Phoenix Retreat LLC ,3,3,1.0000,Hospitality,1.0000,15,0.6667,87.69,0.5000,3,2023Q3
All Other Markets Combined,8558,Vasquez Custom Construction,,,,Construction,,,5.0000,,,,
"Salt Lake City-Provo-Orem, UT",8559,Western Nut,385,447,0.8613,Warehouse,3.8121,13.927272727272728,23.1792,12910.65,0.3796,629,2023Q3
All Other Markets Combined,8564,Tidy Home Cleaning Services,,,,Janitorial,,,2.0000,,,,
All Other Markets Combined,8565,Family Matters Cleaning,,,,Hospitality,,,1.3333,,,,
"Salt Lake City-Provo-Orem, UT",8573,Aspire Salt Lake - EMG,,,,Real Estate,,,1.5000,,,,
"Salt Lake City-Provo-Orem, UT",8576,Ecommerce Logistics,5,5,1.0000,Warehouse,1.2500,16.5,2.2500,184.29,4.6667,5,2023Q3
All Other Markets Combined,8578,Francisco's Pizzeria,25,26,0.9615,Food Services,1.0606,13.969696969696969,15.9085,722.21,1.6667,35,2023Q3
All Other Markets Combined,8581,Triple Crown Restoration,,,,Construction,,,3.5000,,,,
All Other Markets Combined,8582,"Receptions Event Center (Erlanger, KY)",,,,Events,1.0000,16,23.0000,,,1,
"Salt Lake City-Provo-Orem, UT",8587,Servpro Utah Team Grimstead,32,35,0.9143,Construction,2.4167,17.833333333333332,0.9333,967,4.8182,29,2023Q3
All Other Markets Combined,8595,VB National on the Green ,1,1,1.0000,Hospitality,1.0000,15,1.0000,44.63,,1,2023Q3
All Other Markets Combined,8613,J&E Companies,14,14,1.0000,Manufacturing,1.0769,18,8.6667,875.07,1.6364,14,2023Q3
"Dallas-Fort Worth, TX-OK",8621,"Squeaky Clean Commercial & Residential, LLC ",3,3,1.0000,Janitorial,1.5000,17,2.0000,55.04,0.0000,3,2023Q3
All Other Markets Combined,8631,Thunder Demolition Inc.,7,10,0.7000,Construction,3.3333,18,8.1667,202.7,2.0000,10,2023Q3
All Other Markets Combined,8646,Eagle Lawn Care Services,8,8,1.0000,Construction,1.0000,18,1.7647,257.92,1.8571,8,2023Q3
All Other Markets Combined,8657,Package Xpress LLC ,37,49,0.7551,Warehouse,1.7027,14,6.5238,616.94,2.1111,63,2023Q3
All Other Markets Combined,8668,Venture Home Solutions,5,5,1.0000,Real Estate,5.0000,17,2.0000,134.64,,5,2023Q3
All Other Markets Combined,8670,FlowSeal Surface Maintenance,,,,Construction,1.0000,19,7.5833,,,1,
All Other Markets Combined,8671,Elegant Fare,1,1,1.0000,Events,1.0000,16,10.0000,40,,1,2023Q3
"Salt Lake City-Provo-Orem, UT",8675,Master Bath,1,1,1.0000,Manufacturing,1.0000,17,5.6000,38.68,,1,2023Q3
"Salt Lake City-Provo-Orem, UT",8679,Be Fulfilled,9,11,0.8182,Warehouse,3.6667,14,3.0000,405.39,1.0000,11,2023Q3
"Dallas-Fort Worth, TX-OK",8683,Bear Creek Golf Club,61,62,0.9839,Entertainment,1.4722,17.07638888888889,3.4211,1726.47,0.8286,53,2023Q3
"Salt Lake City-Provo-Orem, UT",8688,DDM Ventures LLC,28,30,0.9333,Warehouse,2.0000,17.846153846153847,3.8235,1232.2,4.3333,26,2023Q3
All Other Markets Combined,8706,ABM,87,95,0.9158,Janitorial,1.9091,16.490909090909092,5.0685,3219.06,0.8085,105,2023Q3
"Salt Lake City-Provo-Orem, UT",8714,Kustom Pools,3,3,1.0000,Construction,1.0000,15.2,1.3333,110.25,5.5000,5,2023Q4
All Other Markets Combined,8715,LCN Group,67,69,0.9710,Construction,1.9167,17.373333401150173,4.0541,3003.38,0.8286,69,2023Q3
All Other Markets Combined,8716,Tucson City of Gastronomy,,,,Events,,,40.0000,,,,
All Other Markets Combined,8719,PeerlessEventsandTents,,,,Events,,,17.5000,,,,
"Dallas-Fort Worth, TX-OK",8721,Donut Hoes,2,2,1.0000,Food Services,1.3333,16.666666666666668,4.8000,98,0.0000,4,2023Q3
"Salt Lake City-Provo-Orem, UT",8730,Utah Celebrations Catering,4,4,1.0000,Food Services,3.0000,14,3.0000,148.27,,3,2023Q3
All Other Markets Combined,8739,Nimmbol LLC,1,1,1.0000,Construction,1.0000,18,0.5000,34.27,,1,2023Q3
"Dallas-Fort Worth, TX-OK",8741,Arc Property Services,7,9,0.7778,Construction,4.5000,17.5,3.5000,247.28,17.0000,9,2023Q3
"Salt Lake City-Provo-Orem, UT",8745,DPM Direct,4,4,1.0000,Real Estate,2.0000,16,1.0000,104.57,1.0000,4,2023Q3
All Other Markets Combined,8748,Paragon House Cleaning LLC,6,7,0.8571,Janitorial,2.0000,18.2,0.5000,154.71,3.3333,10,2023Q3
All Other Markets Combined,8764,Perfect Impressions Graphic Solutions,3,3,1.0000,Janitorial,1.0000,14,9.7500,18.12,18.0000,2,2023Q3
All Other Markets Combined,8771,"Da Decor Palace, LLC.",6,6,1.0000,Events,6.0000,17,6.0000,144.29,,6,2023Q3
"Salt Lake City-Provo-Orem, UT",8776,DC Power Solutions,63,73,0.8630,Manufacturing,1.6226,17,12.1667,2798.11,1.2308,86,2023Q3
All Other Markets Combined,8779,Breese Stevens Field,,,,Food Services,,,7.0000,,,,
All Other Markets Combined,8798,DoubleTree By Hilton - Minneapolis Park Place,51,52,0.9808,Hospitality,1.0930,17,10.4694,1872.51,0.7027,47,2023Q4
All Other Markets Combined,8799,Landscapes USA,7,8,0.8750,Construction,1.1250,16.625,2.0000,329.75,7.2000,9,2023Q3
All Other Markets Combined,8800,Crystal D,,,,Manufacturing,1.0000,18,21.9500,,,10,
"Salt Lake City-Provo-Orem, UT",8809,The Fulfillment Team,4,5,0.8000,Warehouse,1.6667,13,1.6000,76.55,15.0000,5,2023Q3
All Other Markets Combined,8810,Carga Tica International Inc.,32,34,0.9412,Warehouse,2.2105,15,5.4737,1296.78,1.4286,42,2023Q4
All Other Markets Combined,8820,For Creatives LLC,4,4,1.0000,Events,1.3333,17,2.3333,102.42,3.5000,4,2023Q3
All Other Markets Combined,8828,St. Andrews Country Club,16,16,1.0000,Food Services,2.5000,19.5,4.0000,804.66,3.2000,15,2023Q4
"Dallas-Fort Worth, TX-OK",8830,Dallas Paddle,8,9,0.8889,Hospitality,1.2857,16,3.7143,415.18,2.3333,9,2023Q3
"Las Vegas-Henderson, NV",8833,Pa’ina Cafe,4,4,1.0000,Food Services,1.0000,15,2.5714,148.19,1.0000,5,2023Q4
All Other Markets Combined,8840,My Girly Party,1,2,0.5000,Entertainment,2.0000,13,4.0000,0,,2,2023Q4
"Dallas-Fort Worth, TX-OK",8849,Restoration 1 of Southlake,12,12,1.0000,Construction,2.7500,17.25,1.2857,708.63,12.3333,11,2023Q4
"Salt Lake City-Provo-Orem, UT",8852,Thanksgiving Point Events,19,22,0.8636,Hospitality,2.8571,15,3.2857,296.11,5.6667,20,2023Q4
All Other Markets Combined,8853,Eagle Tile and Stone Inc,,,,Construction,,,3.0000,,,,
All Other Markets Combined,8864,"Gogotech II , LLC",48,57,0.8421,Warehouse,2.4286,15,1.5652,1670.51,0.7500,51,2023Q4
All Other Markets Combined,8870,Marjel Cleaning,,,,Janitorial,,,8.0000,,,,
All Other Markets Combined,8874,Heavenly Gourmet Catering,4,5,0.8000,Food Services,1.6667,15.666666666666666,1.7273,91.64,4.0000,5,2023Q4
"Dallas-Fort Worth, TX-OK",8875,Play Outdoors Texas,,,,Construction,1.0000,17,44.5000,,,2,
"Dallas-Fort Worth, TX-OK",8882,360 Catering and Events,4,4,1.0000,Food Services,4.0000,17,7.0000,125.38,,4,2023Q4
"Salt Lake City-Provo-Orem, UT",8883,Container and Packaging Salt Lake,6,6,1.0000,Warehouse,1.0000,16,6.0000,271.86,2.4000,6,2023Q4
All Other Markets Combined,8894,MJ Extraction Cleaning Service ,2,2,1.0000,Janitorial,2.0000,11,9.0000,23.1,,2,2023Q4
"Dallas-Fort Worth, TX-OK",8898,3P Experts - 5D Global Distributions LLC,17,17,1.0000,Warehouse,2.2857,16.428571428571427,3.1111,650.37,1.0000,16,2023Q4
All Other Markets Combined,8904,Alliance Exposition Services/Austin OM - NB,6,9,0.6667,Events,3.0000,17,5.0000,234.6,14.5000,9,2023Q4
"Dallas-Fort Worth, TX-OK",8904,Alliance Exposition Services/Austin OM - NB,6,9,0.6667,Events,3.0000,17,5.0000,234.6,14.5000,9,2023Q4
All Other Markets Combined,8905,Happy Horizons,24,24,1.0000,Real Estate,1.0000,18,5.6207,1105.92,1.4783,29,2023Q4
All Other Markets Combined,8907,AK&J Group LLC,,,,Janitorial,,,3.9000,,,,
"Dallas-Fort Worth, TX-OK",8917,Alliance Exposition Services/Orlando OM - EB,,,,Events,2.0000,19,17.0000,,,2,
"Dallas-Fort Worth, TX-OK",8919,TEN ELEVEN LLC DBA TEN ELEVEN TRANSPORT,2,2,1.0000,Warehouse,2.0000,17,1.0000,47.6,,2,2023Q4
"Dallas-Fort Worth, TX-OK",8927,Aladdin Rentals and Events,2,2,1.0000,Events,2.0000,17,2.5000,123.29,,2,2023Q4
All Other Markets Combined,8930,"Q & L Building and Shipping Services,",51,54,0.9444,Warehouse,2.0000,17,27.9063,2062.7,1.3462,122,2023Q4
"Las Vegas-Henderson, NV",8939,The Landings Restaurant (An All American Breakfast Diner),5,5,1.0000,Food Services,1.0000,13.5,2.5000,136.43,1.0000,4,2023Q4
"Dallas-Fort Worth, TX-OK",8950,Apex Cooler System,3,6,0.5000,Warehouse,3.0000,19,3.0000,71.44,0.0000,6,2023Q4
All Other Markets Combined,8956,O’Neills Catering,1,1,1.0000,Food Services,1.0000,16,7.0000,43.4,,3,2023Q4
All Other Markets Combined,8959,Norfolk Bonded Warehouse,13,13,1.0000,Warehouse,1.0000,18,5.0667,655.53,1.2500,13,2023Q4
"Dallas-Fort Worth, TX-OK",8960,"One World MFG, LLC",8,8,1.0000,Warehouse,2.6667,18,2.7500,354.28,1.0000,8,2023Q4
