csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,average_head_count,average_hourly_wage,average_shift_lead,total_net_commissionable_revenue_2023,avg_days_between_shifts
"Dallas-Fort Worth, TX-OK",7622,Ekko's Gyros and Foods,9,9,1.0000,Food Services,1.0000,17,18.5714,219.32,4.2500
All Other Markets Combined,7629,The Dima Group electric Automation and design,2,2,1.0000,Construction,2.0000,18,4.0000,0,
All Other Markets Combined,7630,CJI PIPING AND FABRICATION ,20,26,0.7692,Construction,3.8333,16,3.9167,1190.24,2.3333
"Dallas-Fort Worth, TX-OK",7632,BNC Solutions,7,8,0.8750,Warehouse,4.0000,17.5,27.0000,247.62,88.0000
All Other Markets Combined,7633,Grupo Eulen,1,3,0.3333,Janitorial,3.0000,14.75,7.0000,22.13,
All Other Markets Combined,7637,Sweet Soul Bistro,1,1,1.0000,Food Services,1.0000,14.833333333333334,68.0000,15.6,
All Other Markets Combined,7640,Nadeau Furniture With a Soul - Nashville,5,5,1.0000,Retail,1.0000,17,13.2000,157.69,14.5000
All Other Markets Combined,7643,Artz Brothers Landscapes LLC,1,1,1.0000,Construction,1.0000,17,6.0000,38.25,
"Dallas-Fort Worth, TX-OK",7644,AmericanMHH,2,2,1.0000,Construction,1.1667,12,3.5000,26.8,3.0000
All Other Markets Combined,7647,"Pro Landscape Solutions, LLC",23,52,0.4423,Construction,4.0000,12.354166666666666,4.0417,711.32,1.5000
"Dallas-Fort Worth, TX-OK",7648,Dalworth Restoration,1,1,1.0000,Construction,1.0000,15,3.0000,28.88,
"Dallas-Fort Worth, TX-OK",7649,Elegant Affair,,,,Events,2.0000,15,2.5000,,
All Other Markets Combined,7661,Clark Professional Cleaning,15,17,0.8824,Janitorial,1.6250,15.6875,3.8125,541.96,4.5714
All Other Markets Combined,7671,Fashion Forms,16,22,0.7273,Warehouse,2.9130,16,13.8696,399.66,1.1429
"Dallas-Fort Worth, TX-OK",7675,Hospitality Inspirado,,,,Hospitality,1.0000,15,13.4286,,
"Salt Lake City-Provo-Orem, UT",7676,Fantastic Face Painting,1,1,1.0000,Events,1.0000,20,5.0000,56.56,
"Salt Lake City-Provo-Orem, UT",7678,Jumpolines Party Rentals,12,13,0.9231,Events,7.6667,17.333333333333332,23.6667,204.72,12.0000
All Other Markets Combined,7681,Party Rentals of Virginia ,,,,Events,1.6667,17,9.6667,,
"Salt Lake City-Provo-Orem, UT",7682,Omni Logistics Salt Lake,9,9,1.0000,Warehouse,1.1765,17,3.8235,412.51,2.0000
"Dallas-Fort Worth, TX-OK",7686,Navetta Design,3,3,1.0000,Construction,2.0000,19,1.0000,91.14,
All Other Markets Combined,7688,Patio Plus,15,16,0.9375,Retail,2.6667,20,1.0000,590.91,2.0000
All Other Markets Combined,7694,Breakthru Beverage,79,89,0.8876,Delivery,2.6000,19.5,6.6250,6253.07,2.1071
All Other Markets Combined,7698,OXFORD CLEANERS,16,20,0.8000,Janitorial,1.5000,14,3.4545,377.81,11.0000
All Other Markets Combined,7700,MLL Schoenherr Inc,52,63,0.8254,Warehouse,2.2807,17.385964912280702,13.3860,2133.98,1.2188
All Other Markets Combined,7701,"D & M Enterprise, Inc.",5,5,1.0000,Construction,2.0000,14.5,8.0000,161.88,28.0000
All Other Markets Combined,7704,Team Packaging Company,3,4,0.7500,Manufacturing,1.6667,17,16.5000,163.2,1.0000
All Other Markets Combined,7716,D.B. Graphics ,,,,Retail,1.0000,20,3.0000,,
All Other Markets Combined,7723,Maven Engineering Corporation,7,7,1.0000,Warehouse,2.0000,17,5.6667,353.74,1.0000
All Other Markets Combined,7726,KMS Developers LLC,4,4,1.0000,Construction,1.0000,20,20.5000,185.6,10.0000
"Dallas-Fort Worth, TX-OK",7727,Restoration 1 ,109,114,0.9561,Construction,3.5556,16.666666666666668,2.7222,3928.05,4.1071
"Dallas-Fort Worth, TX-OK",7729,Evergreen Paper Recycling,6,7,0.8571,Manufacturing,2.0909,17,5.8182,218.42,1.0000
All Other Markets Combined,7730,Work Ready Pros,,,,Warehouse,80.4000,11,25.8000,,
"Dallas-Fort Worth, TX-OK",7734,Heavyliftersmoving ,,,,Delivery,1.0000,17,1.0000,,
All Other Markets Combined,7736,Stuffed Burritos,20,20,1.0000,Food Services,1.0000,12,6.6538,552.23,1.0000
"Las Vegas-Henderson, NV",7739,You've Got Maids Henderson,1,1,1.0000,Janitorial,1.0000,15,2.0000,0,
All Other Markets Combined,7741,Parkhurst at Randolph-Macon College,295,336,0.8780,Food Services,1.2892,14.190361445783132,5.9108,9715.13,0.3040
"Salt Lake City-Provo-Orem, UT",7743,Inxy Print,453,508,0.8917,Manufacturing,1.8312,14.511942675159236,4.5318,19283.07,0.3240
"Las Vegas-Henderson, NV",7747,The Clean Supps LLC,59,68,0.8676,Warehouse,6.0909,13.5,0.8182,1972.99,1.4000
"Dallas-Fort Worth, TX-OK",7759,Orion Access Control Systems,,,,Technology,3.0000,15,2.0000,,
"Salt Lake City-Provo-Orem, UT",7760,Outdoor Equipped,,,,Warehouse,2.0000,16,14.0000,,
All Other Markets Combined,7770,Pronto Diner,20,20,1.0000,Food Services,1.0000,16.84375,3.5313,849.09,6.2105
All Other Markets Combined,7775,FJH Custodial Services,8,9,0.8889,Janitorial,2.2500,13,2.5000,287.54,1.0000
All Other Markets Combined,7778,Physician Naturals,,,,Warehouse,5.0000,25,8.0000,,
All Other Markets Combined,7780,SA Smart Solutions,8,11,0.7273,Sales,1.7826,20.652173913043477,9.2174,484.16,1.6000
All Other Markets Combined,7782,Xigma Engineering & Fabrication,3,3,1.0000,Manufacturing,1.0000,15.666666666666666,10.0000,19.34,77.0000
All Other Markets Combined,7783,Dekoland,13,13,1.0000,Warehouse,1.0500,16.05,4.1000,495.54,2.7273
All Other Markets Combined,7785,Kleen 2 the T Cleaning LLC,,,,Janitorial,1.0000,17,10.0000,,
All Other Markets Combined,7792,Last Call Diner,5,5,1.0000,Food Services,1.0000,17,4.0000,210.48,0.7500
"Dallas-Fort Worth, TX-OK",7799,Love and Boat,1,1,1.0000,Hospitality,1.0000,12,13.4286,16.8,
"Salt Lake City-Provo-Orem, UT",7806,Pemro ,4,4,1.0000,Warehouse,2.0000,17,2.5000,102,1.0000
"Dallas-Fort Worth, TX-OK",7808,Cowtown Bindery,10,10,1.0000,Manufacturing,1.6667,12,2.1111,360.29,22.4000
"Dallas-Fort Worth, TX-OK",7819,Backyard Butler,2,2,1.0000,Janitorial,2.0000,15,3.0000,89.25,
"Dallas-Fort Worth, TX-OK",7821,"Austen Consultants, LLC",8,15,0.5333,Technology,2.3913,21.956521739130434,7.2609,336.11,1.0000
All Other Markets Combined,7827,Lindfast Solutions Group - Minneapolis,25,25,1.0000,Manufacturing,1.0000,17.5,13.1020,1138.84,1.5833
"Dallas-Fort Worth, TX-OK",7828,"Ditek Consulting, lLC",19,22,0.8636,Warehouse,4.1667,18,8.3333,413.77,12.0000
All Other Markets Combined,7829,Socks Galore Wholesale,,,,Warehouse,1.0000,25,6.5000,,
"Las Vegas-Henderson, NV",7830,Moroccan Oil,158,166,0.9518,Warehouse,1.6837,16.755102040816325,41.1803,7567.64,0.6916
"Salt Lake City-Provo-Orem, UT",7835,NUTRALAB EUROPE LLC,7,12,0.5833,Manufacturing,3.0000,15,4.2000,267.31,1.6667
"Dallas-Fort Worth, TX-OK",7838,D&S Catering,2,2,1.0000,Food Services,1.0000,15,6.5000,51.82,0.0000
All Other Markets Combined,7839,Sabor Provisions ,,,,Food Services,1.0000,8.5,46.5000,,
"Dallas-Fort Worth, TX-OK",7843,EGM Enterprises,61,71,0.8592,Manufacturing,2.0000,16.05,4.7250,2439.03,2.8387
"Dallas-Fort Worth, TX-OK",7850,L.A. Divine Cuisine Catering,13,14,0.9286,Food Services,1.6000,20.25,8.7000,354.33,19.0000
All Other Markets Combined,7851,"Banbury Management, LLC.",125,132,0.9470,Events,1.5586,17.34234234234234,3.1261,4797.72,1.3171
All Other Markets Combined,7866,Green-ER,3,5,0.6000,Sales,5.0000,16,3.0000,114.8,
All Other Markets Combined,7868,MG ACCESSORIES AND DISTRIBUTION INC.,31,32,0.9688,Warehouse,1.1818,17,4.7273,1359.85,1.9600
All Other Markets Combined,7869,Interstate Parking Company,210,569,0.3691,Real Estate,16.1346,17,52.3846,10171.69,0.7568
All Other Markets Combined,7871,David Wilson Designs,,,,Construction,1.0000,17,1.0000,,
All Other Markets Combined,7873,Abikev Cleaning,41,69,0.5942,Janitorial,6.7188,13.125,13.5625,1042.01,0.1667
All Other Markets Combined,7876,Gulf Atlantic Warehouse,8,8,1.0000,Warehouse,1.0833,15,2.0000,263.1,1.0000
"Salt Lake City-Provo-Orem, UT",7879,GetMovin Family Games,,,,Warehouse,2.0000,15,7.5000,,
All Other Markets Combined,7881,Colonial Downs & Rosie’s Gaming Emporium,,,,Hospitality,2.5455,14.545454545454545,6.7727,,
"Dallas-Fort Worth, TX-OK",7883,AR-Cleaning LLC,18,18,1.0000,Janitorial,1.3571,17,2.5000,821.58,2.7273
All Other Markets Combined,7890,Save Your Back Moving,8,8,1.0000,Delivery,1.3125,17.421875,2.9375,317.34,14.6000
All Other Markets Combined,7891,We Know Fresh LLC,1,1,1.0000,Janitorial,1.0000,15,5.0000,15.75,
All Other Markets Combined,7892,EZ Connect Inc,12,12,1.0000,Technology,2.4000,18,1.0000,500.36,3.6667
"Dallas-Fort Worth, TX-OK",7894,University Park United Methodist Church,42,45,0.9333,Janitorial,1.1750,15.475,4.6750,1662.6,1.6471
"Dallas-Fort Worth, TX-OK",7896,Alliance Rubbish Removal,3,3,1.0000,Construction,1.3333,15,2.6667,93.61,57.0000
All Other Markets Combined,7898,Physical Therapy Now Miami Gardens,1,1,1.0000,Medical,1.0000,15,1.0000,0,
All Other Markets Combined,7899,"M&B Cleaning Service, LLC",6,13,0.4615,Janitorial,6.5000,10,12.5000,147,0.0000
All Other Markets Combined,7902,Spic and Squeaky,,,,Janitorial,1.0000,16,1.0000,,
"Dallas-Fort Worth, TX-OK",7905,Hoymiles Power Electronics USA Inc.,6,6,1.0000,Warehouse,1.0000,20,2.2222,70.86,3.0000
All Other Markets Combined,7907,Finesta,93,105,0.8857,Retail,8.0667,15,16.6667,3828.16,5.5000
"Las Vegas-Henderson, NV",7914,Finesse Catering and Events,,,,Food Services,2.0000,20,55.5000,,
"Salt Lake City-Provo-Orem, UT",7931,HarvestRight,596,648,0.9198,Warehouse,3.2446,14,5.0515,21032.88,0.5172
All Other Markets Combined,7932,L&L cleaning services LLC,3,4,0.7500,Janitorial,1.3333,16,2.6667,28.68,52.0000
"Dallas-Fort Worth, TX-OK",7936,Temple Fork Outfitters,15,16,0.9375,Warehouse,2.8000,16.6,1.4000,522.81,1.0000
All Other Markets Combined,7937,Morris Properties Investments,,,,Construction,5.0000,17,11.0000,,
All Other Markets Combined,7938,J.Spice,7,7,1.0000,Hospitality,1.1667,17.416666666666668,0.6667,386.97,16.6667
"Dallas-Fort Worth, TX-OK",7941,Deliverzen,1,1,1.0000,Warehouse,1.0000,14,1.5000,26.6,
All Other Markets Combined,7942,A1 Detailing Services,,,,Janitorial,1.0000,20,3.0000,,
All Other Markets Combined,7952,Ashmore Acres LLC,3,5,0.6000,Construction,2.2500,17,13.2500,75.87,1.0000
"Dallas-Fort Worth, TX-OK",7954,Sullivan Law Offices,51,51,1.0000,Office Admin,1.0000,15.3125,4.1042,2166.47,2.2326
All Other Markets Combined,7959,Rescom Products,10,10,1.0000,Warehouse,4.0000,22.25,12.2500,165.69,41.0000
"Dallas-Fort Worth, TX-OK",7960,Avara,4,4,1.0000,Warehouse,1.6667,15.666666666666666,4.6667,85.64,1.0000
"Las Vegas-Henderson, NV",7963,International Special Attractions ,26,34,0.7647,Entertainment,4.7789,15,71.2579,694.95,1.5000
"Dallas-Fort Worth, TX-OK",7974,Elevated Trading,125,148,0.8446,Warehouse,2.8000,15,4.2000,5250.15,1.5000
All Other Markets Combined,7982,The Patch Boys of Cook County,2,3,0.6667,Construction,1.3333,18,2.0000,115.2,29.0000
"Dallas-Fort Worth, TX-OK",7983,True Handyman Services ,1,1,1.0000,Construction,1.0000,20,1.0000,63,
All Other Markets Combined,7989,Sofea Building Solutions ,13,14,0.9286,Janitorial,1.8000,16.17142857142857,9.3429,262.88,2.0000
All Other Markets Combined,7990,Mid America Festivals ,187,734,0.2548,Events,23.4043,13,16.1489,7444.14,1.2647
All Other Markets Combined,7992,JSJ Homes Inc,5,5,1.0000,Construction,1.1429,13.571428571428571,4.7143,87.36,16.6667
"Dallas-Fort Worth, TX-OK",7993,Cosphones,2,4,0.5000,Warehouse,2.0000,15,1.5000,85.91,1.0000
All Other Markets Combined,7994,FireBOSS of Texas LLC. ,2,2,1.0000,Construction,1.0000,14,4.7500,81.79,0.0000
All Other Markets Combined,8009,Cazlinns Kombuis,,,,Food Services,2.0000,20,12.0000,,
All Other Markets Combined,8011,JanClean cleaning systems Inc ,1,1,1.0000,Janitorial,1.0000,15,2.3333,10.5,
All Other Markets Combined,8024,Sodexo Magic - Perdue Medical Center,41,41,1.0000,Food Services,1.0364,16.30909090909091,8.5636,1427.12,2.4000
All Other Markets Combined,8026,TNT Baked Potatoes,5,5,1.0000,Food Services,1.0000,17.071428571428573,15.4286,139.97,3.2500
All Other Markets Combined,8029,"JM Squared, LLC",5,6,0.8333,Construction,2.0000,17,2.0000,189.53,14.5000
All Other Markets Combined,8030,Lee Building Products,50,61,0.8197,Manufacturing,1.3111,17,9.7333,2085.46,1.4167
"Dallas-Fort Worth, TX-OK",8035,Alliance Exposition Services - Dallas,332,412,0.8058,Events,4.0541,17.054054054054053,5.2523,11825.7,0.8367
"Las Vegas-Henderson, NV",8038,FHYINC,4,4,1.0000,Retail,1.2000,13.8,3.6000,104.16,2.0000
All Other Markets Combined,8039,Lindfast Solutions Group-Illinois,7,7,1.0000,Warehouse,1.0000,17,7.4615,321.3,2.3333
"Salt Lake City-Provo-Orem, UT",8041,Village on Main Street Apartments,40,40,1.0000,Real Estate,1.0000,15.67123287671233,4.4795,1034.61,2.4737
"Dallas-Fort Worth, TX-OK",8044,Sapphire Banquet & Conference Center,2,3,0.6667,Hospitality,3.0000,15,1.0000,22.5,
All Other Markets Combined,8045,Grupo Eulen - Tampa,21,21,1.0000,Janitorial,1.1376,15.752293577981652,13.7982,579.79,1.5000
"Dallas-Fort Worth, TX-OK",8057,P&D's Mobile RVService,,,,Construction,1.0000,20,5.0000,,
All Other Markets Combined,8058,Magna Tech Electronic Company Inc,,,,Warehouse,1.5556,15,5.5556,,
"Dallas-Fort Worth, TX-OK",8060,PW Technology Consulting LLC dba Introl,8,10,0.8000,Technology,1.9545,20.954545454545453,9.0000,355.02,15.6000
"Dallas-Fort Worth, TX-OK",8061,JDM Janitorial Inc ,3,3,1.0000,Janitorial,1.0000,13,0.7500,72.81,28.0000
"Salt Lake City-Provo-Orem, UT",8064,Taher,15,15,1.0000,Hospitality,1.0000,17,8.7647,708.97,5.0000
All Other Markets Combined,8076,"Set In Stone Home Improvement, LLC",15,23,0.6522,Construction,5.3333,15,1.3333,514.15,2.6667
All Other Markets Combined,8077,Junk Shot of West San Antonio,8,9,0.8889,Janitorial,1.0556,17.833333333333332,15.7778,200.34,4.7143
All Other Markets Combined,8079,Tidy Homes Pro,,,,Janitorial,1.0000,17,3.0000,,
All Other Markets Combined,8090,Olive Leaf Staging,4,4,1.0000,Real Estate,1.0000,17.2,1.6000,107.88,8.6667
All Other Markets Combined,8096,Garden City Events ,35,45,0.7778,Events,3.0588,28.647058823529413,49.7647,920.71,6.2308
All Other Markets Combined,8097,Alliance Exposition Services/ ViginiaDC - OM - TH,78,86,0.9070,Events,3.6250,18.916666666666668,5.0833,2038.28,3.1000
All Other Markets Combined,8100,"Revart, LLC",1,1,1.0000,Retail,1.0000,15,3.0000,10.2,
All Other Markets Combined,8109,American mattress ,3,3,1.0000,Warehouse,1.0000,15,1.5000,81.36,3.5000
All Other Markets Combined,8118,Superior 3rd Party Logistics - Minnesota,,,,Warehouse,1.0000,18,3.0000,,
"Dallas-Fort Worth, TX-OK",8119,Global Tobacco LLC,7,7,1.0000,Manufacturing,1.0270,16,19.4324,267.11,1.2000
All Other Markets Combined,8120,Superior 3rd Party Logistics - Nashville,,,,Warehouse,1.0000,18,3.0000,,
All Other Markets Combined,8121,RWC Idealease,9,11,0.8182,Delivery,1.8333,18,2.1667,521.78,1.0000
All Other Markets Combined,8128,Gathering Pointe Venue & Catering,1,1,1.0000,Food Services,1.0000,15,2.0000,33,
"Dallas-Fort Worth, TX-OK",8137,ABGI,37,40,0.9250,Warehouse,3.0769,17.53846153846154,6.8462,1471.75,6.9091
All Other Markets Combined,8142,Mirror Booth Co.,1,1,1.0000,Entertainment,1.0000,19,18.0000,37.04,
All Other Markets Combined,8151,"Reliant Contents, LLC",1,1,1.0000,Construction,1.0000,18,3.0000,69.3,
All Other Markets Combined,8175,Fiesta Guadalajara,1,1,1.0000,Food Services,1.0000,20,2.0000,80.96,
All Other Markets Combined,8176,Michigan Window & Door,13,14,0.9286,Warehouse,1.1333,17,3.0667,594.98,2.9091
All Other Markets Combined,8194,TLF Apparel,45,47,0.9574,Warehouse,4.8913,16,25.3696,1716.02,1.5556
"Dallas-Fort Worth, TX-OK",8195,Verdi Commerce,5,5,1.0000,Warehouse,1.1667,17,4.8333,239.81,1.0000
"Salt Lake City-Provo-Orem, UT",8207,J&B 360 Booth,,,,Entertainment,1.0000,16,2.0000,,
All Other Markets Combined,8227,D Cafe and Catering LLC ,,,,Food Services,1.0000,10,28.7500,,
All Other Markets Combined,8236,North Star Roof De-Icing,13,13,1.0000,Construction,1.2000,23,3.8000,896.15,10.5000
All Other Markets Combined,8243,Miami Q Catering,6,6,1.0000,Food Services,1.0000,17.5,2.0000,160.59,12.8000
All Other Markets Combined,8255,Pinnacle Production Group,,,,Events,7.0000,15,4.0000,,
All Other Markets Combined,8258,Maud Borup - Plymouth,93,103,0.9029,Manufacturing,3.3636,17,8.4242,4020.75,1.8148
"Dallas-Fort Worth, TX-OK",8266,"Brite Fulfillment Solutions, LLC",33,35,0.9429,Warehouse,1.3214,15.5,7.8571,1282.71,1.6522
All Other Markets Combined,8267,Blue Kangaroo Packoutz of Southwest ID,15,16,0.9375,Warehouse,1.1000,17,5.7500,582.84,3.6923
"Dallas-Fort Worth, TX-OK",8272,"Johnson Drilling, Inc",1,1,1.0000,Construction,1.0000,17,4.2000,28.99,
All Other Markets Combined,8279,Quick Restore,14,21,0.6667,Construction,2.1333,17,7.0000,698.3,11.7143
All Other Markets Combined,8280,Gentle Bens,,,,Food Services,1.0000,16,2.0000,,
All Other Markets Combined,8286,Wholesale Home Decor,5,5,1.0000,Warehouse,2.0000,17,1.6667,172.12,1.0000
All Other Markets Combined,8290,Speed Clean Services,148,180,0.8222,Janitorial,4.4792,14.75,2.8333,5457.39,1.8718
All Other Markets Combined,8291,Maud Borup - Delafield,15,18,0.8333,Manufacturing,3.8571,16,8.8571,759.37,0.7500
All Other Markets Combined,8292,GOHUNT,86,94,0.9149,Warehouse,3.0333,15,2.1333,4272.34,2.1724
"Dallas-Fort Worth, TX-OK",8298,Uni Uni,27,37,0.7297,Warehouse,4.1579,15,1.7368,440.3,0.2500
"Dallas-Fort Worth, TX-OK",8300,F.O.H. Events,13,17,0.7647,Entertainment,5.1000,20,13.2000,510.04,1.5000
All Other Markets Combined,8302,Danny’s Bar-B-Que,,,,Food Services,1.0000,15,0.0000,,
"Salt Lake City-Provo-Orem, UT",8304,AIM Wholesale,,,,Warehouse,1.0000,17,4.0000,,
All Other Markets Combined,8308,D’egg diner,7,7,1.0000,Food Services,1.0000,14.916666666666666,2.5000,299.27,11.5000
All Other Markets Combined,8310,The Grounds Guys of Orland Park,,,,Construction,1.0000,16,2.5000,,
All Other Markets Combined,8313,BaQ-Bone BBQ ,4,5,0.8000,Food Services,1.0909,17,5.1818,48.63,17.6667
All Other Markets Combined,8314,Dos Mondos,5,5,1.0000,Manufacturing,1.7500,18,1.7500,199.16,28.0000
All Other Markets Combined,8319,Zio Peppe,5,5,1.0000,Food Services,1.0000,17,0.8000,178.48,0.0000
All Other Markets Combined,8321,"Integra cleaning & maintenance, inc",9,10,0.9000,Janitorial,2.0000,20.5,0.6000,383.6,0.5000
All Other Markets Combined,8322,National Multiple Sclerosis Society,8,10,0.8000,Events,2.2500,25,17.0000,146.14,1.6667
"Salt Lake City-Provo-Orem, UT",8324,Busath Films,,,,Events,2.0000,17,1.0000,,
All Other Markets Combined,8328,Anu Flava,,,,Food Services,1.0000,11,5.0000,,
All Other Markets Combined,8342,Hope Media Group - Dallas/Fortworth,17,18,0.9444,Events,7.2500,20,32.5000,495.21,0.0000
All Other Markets Combined,8344,Grupo Eulen - MIAMI,3,3,1.0000,Janitorial,1.0000,15.569999694824219,35.2889,85.64,7.5000
All Other Markets Combined,8347,Twisted Eggroll,19,20,0.9500,Food Services,1.0455,16,2.3636,863.7,1.3333
All Other Markets Combined,8350,Peppers Food Service,,,,Warehouse,2.0000,16,1.5000,,
"Dallas-Fort Worth, TX-OK",8355,Digital Seat Media,37,38,0.9737,Technology,10.3333,20,1.3333,1410.01,21.5000
"Salt Lake City-Provo-Orem, UT",8372,Ion Solar,,,,Sales,1.0000,18,5.0000,,
All Other Markets Combined,8374,Fuku,177,194,0.9124,Food Services,5.6316,15.789473684210526,1.8947,6547.35,2.2581
All Other Markets Combined,8377,Pearsons luggage ,4,4,1.0000,Warehouse,2.0000,16,1.0000,152.6,
"Las Vegas-Henderson, NV",8385,Las Vegas Motor Speedway,37,37,1.0000,Events,3.7143,19,15.7857,1863.84,1.4000
All Other Markets Combined,8403,auramma,44,44,1.0000,Retail,2.2000,17,2.6500,1829.45,1.5263
"Dallas-Fort Worth, TX-OK",8407,Country Ridge Cottage,,,,Events,3.0000,17,25.0000,,
"Dallas-Fort Worth, TX-OK",8413,Invest in DFW Commercial Real Estate,,,,Real Estate,1.0000,17,3.0000,,
"Salt Lake City-Provo-Orem, UT",8420,Gigi Pip,44,47,0.9362,Warehouse,2.0968,15,6.8387,1700.92,3.1500
All Other Markets Combined,8438,Ciccarellis Sports Club & Eatery,4,4,1.0000,Food Services,1.0000,14.428571428571429,2.4286,107,4.3333
All Other Markets Combined,8441,Crafty Holiday Helper,25,33,0.7576,Retail,3.9286,15.642857142857142,3.6429,576.83,1.3750
All Other Markets Combined,8448,Tony’s Hauling & Junk Removal LLC,1,1,1.0000,Construction,1.4286,18.285714285714285,1.8571,16.3,
All Other Markets Combined,8451,Absolute Rentals,4,5,0.8000,Events,1.4286,16.571428571428573,9.0000,108.3,5.0000
"Salt Lake City-Provo-Orem, UT",8461,QX Logistix,,,,Warehouse,3.0000,17,1.5000,,
"Salt Lake City-Provo-Orem, UT",8472,McLane Global Logistics,,,,Warehouse,6.0000,17,2.0000,,
"Salt Lake City-Provo-Orem, UT",8475,LR Dynamics,4,4,1.0000,Manufacturing,1.3333,17.333333333333332,9.6667,245.62,2.0000
All Other Markets Combined,8477,"Java Master International, LLC",,,,Manufacturing,1.0000,15,13.0000,,
All Other Markets Combined,8482,Accuprint,5,6,0.8333,Manufacturing,3.0000,15.5,1.0000,248.12,1.0000
"Salt Lake City-Provo-Orem, UT",8483,Tilted Cup,,,,Food Services,1.0000,15,4.0000,,
All Other Markets Combined,8488,"Aresco of Tidewater, LLC",10,11,0.9091,Construction,1.0500,14,2.5000,357.7,2.0000
